seed,dq,dp,de,dgf,dgm,dg1,dg2,dg3,dg4,pf,pm,p1,p2,p3,p4,blue_daf,blue_dam,blue_da1,blue_da2,blue_da3,blue_da4,pink_daf,pink_dam,pink_da1,pink_da2,pink_da3,pink_da4,blue_laf,blue_lam,blue_la1,blue_la2,blue_la3,blue_la4,pink_laf,pink_lam,pink_la1,pink_la2,pink_la3,pink_la4,pedid,xr1,blue_recomb,x1,xr2,pink_recomb,x2,x
43925903,0.4,0.6,0.1,1,2,1,2,1,1,-0.745173169,-0.13478172,-0.617579468,-0.08261124,-0.586589252,-0.377088028,1,2,1,1,1,1,1,1,1,2,1,1,1,5,14,1,1,1,14,8,5,8,5,8,2431,0.4289335098,0,0.1563714585,0.5034870931,0,0.6725296419,2.229119723
1969462099,0.4,0.6,0.1,3,1,2,2,2,2,0.8722392167,-0.658587455,0.3255248425,-0.028431894,-0.039491941,0.0567899209,2,1,2,2,2,2,2,1,1,1,1,1,11,9,11,11,12,12,12,14,14,14,9,14,2432,0.2293280252,1,0.493948295,0.0027529378,1,0.1819428523,0.5678992095
1709545888,0.4,0.6,0.1,2,1,1,1,2,2,0.0046240655,-0.5699651,-0.4708248,-0.502362161,-0.04956817,0.0164727709,2,1,1,1,2,2,1,1,1,1,1,1,2,6,10,2,2,2,10,7,6,7,6,6,2433,0.6019672936,0,0.4655744673,0.4757437028,0,0.4605243013,0.1647277089
1624282558,0.4,0.6,0.1,3,2,3,3,2,2,0.6845515756,0.0681499895,0.5408198385,0.7799337925,0.0479243959,0.0104189715,2,2,2,2,2,2,2,1,2,2,1,1,6,12,9,6,9,9,9,9,12,12,9,9,2434,0.713337357,0,0.612473069,0.4890414562,0,0.5578628856,0.1041897149
271716121,0.4,0.6,0.1,1,2,1,2,1,1,-0.513000571,-0.044586058,-0.579480955,-0.009892835,-0.612983508,-0.429866399,1,1,1,1,1,1,1,2,1,2,1,1,10,4,4,10,10,4,4,11,4,11,11,4,2435,0.6718186865,0,0.7020654337,0.5225035197,0,0.1439486524,1.7013360062
1881829456,0.4,0.6,0.1,2,2,3,1,2,2,-0.064372822,0.0547610488,0.847552527,-0.585752516,0.0093826068,0.056398665,1,2,2,1,2,2,2,1,2,1,1,1,8,10,11,8,11,11,11,3,3,3,10,3,2436,0.7429718509,0,0.9062588126,0.5867936418,0,0.8692478802,0.5639866502
456413683,0.4,0.6,0.1,1,1,1,1,1,1,-0.578105605,-0.625289658,-0.522458301,-0.596612797,-0.637266113,-0.593428002,1,1,1,1,1,1,1,1,1,1,1,1,7,4,11,7,11,11,11,9,9,9,4,4,2437,0.047864764,1,0.2270020788,0.0351417824,1,0.8341082883,0.0657199786
2068925235,0.4,0.6,0.1,2,1,2,1,2,1,0.0589369998,-0.49331053,0.0575495098,-0.559518875,-0.137310667,-0.494492635,2,1,2,1,2,1,1,1,1,1,1,1,2,14,2,2,2,2,2,15,15,14,14,14,2438,0.1119940463,1,0.6957221924,0.1016492364,1,0.8687281696,1.055073651
391926461,0.4,0.6,0.1,2,1,1,1,2,1,-0.011717211,-0.612009296,-0.575912985,-0.56846655,-0.112582851,-0.529706347,1,1,1,1,2,1,2,1,1,1,1,1,7,6,6,7,6,7,6,7,6,6,6,6,2439,0.4919983207,0,0.213045349,0.8217826182,0,0.3320091666,0.7029365306
620446916,0.4,0.6,0.1,1,2,1,2,1,1,-0.659039108,-0.067123935,-0.669351748,0.067441307,-0.64787569,-0.631067756,1,2,1,1,1,1,1,1,1,2,1,1,5,8,2,5,5,5,2,15,15,8,8,15,2440,0.502115946,0,0.4262874273,0.3353256776,0,0.9539856063,-0.310677565
789723326,0.4,0.6,0.1,2,2,2,2,2,1,-0.143428851,-0.132999072,0.0071568449,-0.06009193,0.0478756276,-0.729213068,1,1,1,1,2,1,2,2,2,2,1,1,10,15,10,10,9,10,9,10,10,15,15,15,2441,0.5761803238,0,0.4801307626,0.5406152674,0,0.4790810242,-1.292130677
1640248194,0.4,0.6,0.1,2,2,3,1,1,3,-0.244518533,-0.077394247,0.8400004841,-0.675949402,-0.550266755,0.813733995,2,1,2,1,1,2,1,2,2,1,1,2,13,15,13,15,15,13,15,8,8,15,8,8,2442,0.6189460883,0,0.2382548723,0.6777804711,0,0.9646734288,0.13733995
1936715496,0.4,0.6,0.1,2,1,2,1,2,1,-0.032841518,-0.610903303,0.0648944979,-0.592685954,0.0893664218,-0.485175873,1,1,2,1,2,1,2,1,1,1,1,1,15,9,15,15,10,10,10,1,9,9,1,1,2443,0.2136585839,1,0.2495321456,0.8027147063,0,0.6590203483,1.148241274
525918668,0.4,0.6,0.1,1,3,2,2,2,2,-0.567648665,0.8309793479,-0.108898522,0.0995022391,-0.008829658,0.0017906963,1,2,1,1,1,1,1,2,2,2,2,2,5,3,5,5,5,3,3,1,3,3,3,3,2444,0.7592883668,0,0.8083734595,0.6045037795,0,0.0510746343,0.0179069633
942677115,0.4,0.6,0.1,1,2,2,2,1,2,-0.652895852,0.0946360785,-0.016121757,-0.023064768,-0.470754781,-0.109311165,1,1,1,1,1,1,1,2,2,2,1,2,8,15,1,8,8,8,1,3,3,3,3,3,2445,0.4077871448,0,0.4108857221,0.9850918581,0,0.9918094235,-1.093111655
615759005,0.4,0.6,0.1,3,1,2,2,2,2,0.749773728,-0.547124452,0.0589725094,0.104097977,0.0523078745,-0.041396039,2,1,2,2,2,2,2,1,1,1,1,1,6,15,6,6,10,10,10,13,15,13,15,13,2446,0.968409169,0,0.5879526188,0.2498769235,1,0.0142238191,-0.413960393
251256342,0.4,0.6,0.1,2,1,2,2,2,2,-0.138056663,-0.535788162,0.0150535659,-0.006363189,0.2359390952,0.016742814,2,1,2,2,2,2,1,1,1,1,1,1,14,1,14,14,12,14,12,9,9,9,1,9,2447,0.407523202,0,0.2217971628,0.0899075033,1,0.3774020012,0.1674281404
272114209,0.4,0.6,0.1,2,2,3,2,2,1,-0.023885239,0.018250135,0.7851496446,-0.030500692,0.1667515766,-0.521422135,2,2,2,1,1,1,1,1,2,2,2,1,9,14,9,12,12,9,12,4,14,4,14,14,2448,0.195214558,1,0.6531523949,0.2515587691,1,0.986302718,0.7857786457
1556374545,0.4,0.6,0.1,1,1,1,1,1,1,-0.657278986,-0.668742172,-0.567493352,-0.530096931,-0.615982595,-0.620365458,1,1,1,1,1,1,1,1,1,1,1,1,12,1,4,12,4,4,4,9,9,9,9,1,2449,0.7396314241,0,0.6920893256,0.5440057887,0,0.4116242604,-0.203654585
460250506,0.4,0.6,0.1,1,1,1,1,1,1,-0.57882402,-0.718600759,-0.764094053,-0.483599103,-0.41544635,-0.557309235,1,1,1,1,1,1,1,1,1,1,1,1,8,14,11,8,8,11,11,7,7,7,14,7,2450,0.393070643,0,0.6385300013,0.6747138103,0,0.7250028978,0.42690765
894056857,0.4,0.6,0.1,1,1,1,1,1,1,-0.629826295,-0.675163943,-0.603697072,-0.785988079,-0.462035176,-0.639129484,1,1,1,1,1,1,1,1,1,1,1,1,3,12,3,12,12,12,12,1,12,12,1,12,2451,0.497354503,0,0.7693857703,0.8370584444,0,0.0454809736,-0.391294837
1749915533,0.4,0.6,0.1,2,2,1,3,1,3,0.1377449155,0.1759956359,-0.710440609,0.8089279565,-0.501832486,0.8513737966,2,2,1,2,1,2,1,1,1,2,1,2,7,9,9,7,9,9,9,14,9,14,9,14,2452,0.0085319923,1,0.2825269672,0.0560164228,1,0.4810011687,0.5137379657
1177761541,0.4,0.6,0.1,3,1,2,2,2,2,0.9222677046,-0.538334311,0.100419912,-0.031931779,0.1032205959,-0.10486735,2,1,2,2,2,2,2,1,1,1,1,1,11,14,12,11,11,11,12,10,14,14,10,14,2453,0.3183597505,0,0.2519970947,0.698388527,0,0.1298191492,-1.0486735
1093890143,0.4,0.6,0.1,2,3,3,2,2,3,0.1258786117,0.7025112522,0.7768645383,0.0867103539,-0.087430949,0.6391316636,1,2,2,1,1,2,2,2,2,2,2,2,14,1,5,14,5,14,5,6,1,6,6,6,2454,0.1992065684,1,0.5175839665,0.4810521782,0,0.6015864511,-1.608683364
1869334659,0.4,0.6,0.1,3,2,3,3,2,2,0.7875706734,-0.092309719,0.7742651736,0.6785216418,-0.071044536,0.0948584758,2,1,2,2,2,2,2,2,2,2,1,1,6,7,6,6,6,6,5,10,10,10,7,7,2455,0.9204899743,0,0.2711266076,0.5148513981,0,0.1168010529,0.9485847579
180233822,0.4,0.6,0.1,1,1,1,1,1,1,-0.514156845,-0.659130802,-0.650015329,-0.538264827,-0.320368756,-0.532884215,1,1,1,1,1,1,1,1,1,1,1,1,14,1,14,14,14,14,5,1,1,1,1,1,2456,0.2142449493,1,0.9670777996,0.2143497454,1,0.4234911177,0.6711578451
1243530021,0.4,0.6,0.1,3,2,3,3,2,2,0.7896921507,-0.05487673,0.7757499154,0.7061950457,-0.198460032,-0.120997213,2,2,2,2,2,2,2,1,2,2,1,1,13,10,13,5,13,13,5,1,10,10,10,10,2457,0.7396106002,0,0.3509294523,0.1467305865,1,0.6684802508,-1.209972127
716230038,0.4,0.6,0.1,2,1,1,1,1,2,0.2631155026,-0.747661451,-0.66459491,-0.623182102,-0.545017923,-0.066426762,1,1,1,1,1,2,2,1,1,1,1,1,12,7,14,12,12,14,14,5,7,7,5,5,2458,0.8846057881,0,0.6119509864,0.1144094603,1,0.0130686201,-0.66426762
1113640966,0.4,0.6,0.1,2,3,3,3,3,2,0.1360857625,0.7646105942,0.8429801607,0.9264965852,0.7913058103,-0.166262412,1,2,2,2,2,1,2,2,2,2,2,2,15,5,10,10,15,15,10,12,5,12,5,12,2459,0.7286980812,0,0.1467871271,0.8237080471,0,0.5596988641,-1.662624115
1502849693,0.4,0.6,0.1,2,3,3,2,3,2,0.1808409256,0.6847000049,0.6888126138,-0.085608552,0.7626498135,-0.04494183,2,2,2,1,2,1,1,2,2,2,2,2,7,7,7,1,1,7,1,13,13,13,7,13,2460,0.1701830594,1,0.91241037,0.3853315061,0,0.7657351698,-0.449418297
759564825,0.4,0.6,0.1,1,2,1,1,1,1,-0.77551638,-0.105353321,-0.485892903,-0.552439495,-0.44458499,-0.635815977,1,2,1,1,1,1,1,1,1,1,1,1,10,15,10,9,10,9,9,10,10,10,10,10,2461,0.6966513887,0,0.7021995772,0.8749547344,0,0.5703549844,-0.358159772
549010357,0.4,0.6,0.1,2,2,3,1,2,3,-0.06884131,0.0852931281,0.7595789036,-0.605058512,0.0348682735,0.7951472205,2,2,2,1,2,2,1,1,2,1,1,2,2,13,2,11,11,2,11,2,13,2,2,13,2462,0.7861811369,0,0.188822806,0.5716243273,0,0.014296616,-0.048527795
2083111374,0.4,0.6,0.1,1,2,2,1,1,2,-0.533213576,0.0380057116,0.0941527324,-0.54403826,-0.655920724,0.0930557408,1,2,1,1,1,1,1,1,2,1,1,2,1,2,14,14,1,1,14,4,2,2,4,2,2463,0.0286747436,1,0.5591790972,0.6905368886,0,0.2249681536,0.9305574077
1706094271,0.4,0.6,0.1,2,1,2,2,1,2,0.0781974163,-0.575418026,-0.112709129,-0.167406349,-0.635490695,0.0209559854,2,1,2,2,1,2,1,1,1,1,1,1,10,6,10,10,9,10,9,12,6,12,12,12,2464,0.8230714518,0,0.2996716426,0.305094266,0,0.5058594707,0.2095598539
702652577,0.4,0.6,0.1,2,1,1,1,1,2,-0.149986599,-0.722333238,-0.620656693,-0.531214727,-0.591594722,-0.06425441,2,1,1,1,1,2,1,1,1,1,1,1,1,13,12,12,12,1,12,5,5,5,13,5,2465,0.5710217737,0,0.2579736674,0.8173263617,0,0.9990052101,-0.642544097
1963398048,0.4,0.6,0.1,2,1,1,2,2,1,-0.10445422,-0.260772172,-0.446888555,-0.083123754,-0.050219375,-0.319207968,1,1,1,2,2,1,2,1,1,1,1,1,1,13,1,10,1,10,10,1,1,13,13,13,2466,0.0551849762,1,0.4832575985,0.5683710559,0,0.3195078775,2.8079203174
639054564,0.4,0.6,0.1,2,3,3,3,2,3,-0.131075603,0.7917009123,0.7173715084,0.7151286855,0.0606644015,0.7645510648,1,2,2,2,1,2,2,2,2,2,2,2,2,13,2,2,2,15,15,8,13,13,13,13,2467,0.9562621196,0,0.8262276188,0.749775384,0,0.0935425517,-0.354489352
1008752376,0.4,0.6,0.1,1,2,2,1,2,2,-0.533837089,-0.017133416,-0.336881588,-0.623381034,-0.008357793,-0.185732801,1,2,1,1,1,1,1,1,2,1,2,2,10,11,4,10,10,10,4,10,10,10,11,11,2468,0.0996286902,1,0.6316389058,0.3107632982,0,0.3151091544,-1.857328014
929628908,0.4,0.6,0.1,3,2,2,3,3,3,0.6213786104,0.0008170599,-0.032629176,0.7980114772,0.8206937308,0.7639559677,2,1,2,2,2,2,2,2,1,2,2,2,12,4,12,13,13,13,13,2,2,2,4,2,2469,0.1415176904,1,0.0196869308,0.5208181057,0,0.8036972069,-0.360440323
134740766,0.4,0.6,0.1,2,3,2,3,2,2,0.0721991347,0.8801483216,-0.056546967,0.8284320446,-0.068841872,0.2295566319,2,2,1,2,1,1,1,2,2,2,2,2,1,4,1,1,1,7,7,11,4,4,11,4,2470,0.5639221731,0,0.8687970535,0.5140239599,0,0.276858511,2.2955663194
2118864381,0.4,0.6,0.1,2,2,2,2,2,3,-0.14165344,-0.038674635,0.1539988479,0.0018075397,0.1149287001,0.8985560401,1,2,1,2,2,2,2,1,2,1,1,2,5,4,3,3,3,3,3,3,4,3,3,4,2471,0.5065923354,0,0.6159976412,0.9664845127,0,0.2131662561,0.9855604015
643638368,0.4,0.6,0.1,1,2,1,2,2,2,-0.627427859,0.0159274787,-0.658971361,0.0906204818,0.1194618197,-0.010905046,1,2,1,1,1,1,1,1,1,2,2,2,13,8,13,13,3,3,3,3,3,3,8,8,2472,0.7728958525,0,0.8342163474,0.4502194284,0,0.1494446025,-0.109050463
1592611867,0.4,0.6,0.1,2,3,2,3,3,3,-0.186460754,0.7059925282,-0.116387359,0.749475636,0.7703326064,0.7945299508,1,2,1,2,2,2,2,2,2,2,2,2,13,12,13,12,12,12,12,10,12,10,10,10,2473,0.731368753,0,0.9163323626,0.907839491,0,0.515765846,-0.054700492
434639230,0.4,0.6,0.1,2,2,3,2,3,2,-0.130034173,-0.011702874,0.6896943342,0.1176516262,0.8103537202,0.0251577722,2,2,2,2,2,1,1,1,2,1,2,2,9,1,9,14,9,14,14,1,1,1,1,1,2474,0.7717805695,0,0.8614388489,0.5316217968,0,0.1454966944,0.2515777224
140800737,0.4,0.6,0.1,2,2,1,3,3,2,0.0621346432,0.085118364,-0.812776663,0.7801776516,0.5569943188,0.1544435364,2,2,1,2,2,1,1,1,1,2,2,2,9,4,9,9,8,8,8,11,11,11,11,4,2475,0.5588298391,0,0.9541435176,0.4659232113,0,0.0134599903,1.5444353642
1752231709,0.4,0.6,0.1,1,2,2,1,1,1,-0.545942549,-0.104679261,-0.063664032,-0.637307882,-0.588439825,-0.523045133,1,2,1,1,1,1,1,1,2,1,1,1,15,9,7,7,15,15,7,8,9,8,8,8,2476,0.4371330959,0,0.3129443458,0.3409892718,0,0.7703449078,0.7695486714
2086817353,0.4,0.6,0.1,2,1,1,2,1,2,0.2482118538,-0.462631086,-0.663644803,-0.020207401,-0.56139884,0.0881820235,2,1,1,2,1,2,1,1,1,1,1,1,3,10,11,11,3,3,11,8,8,8,10,10,2477,0.8827349226,0,0.1884176206,0.2757076157,1,0.6902358279,0.8818202351
904663235,0.4,0.6,0.1,2,3,3,2,3,2,-0.117389695,0.8729553648,0.9144292437,-0.010069198,0.8469116784,-0.092053477,1,2,2,1,2,1,2,2,2,2,2,2,2,15,8,2,2,2,8,1,15,15,1,1,2478,0.468487662,0,0.3411282521,0.3290088644,0,0.8988190051,-0.92053477
1445767563,0.4,0.6,0.1,3,2,2,3,3,3,0.8645358329,-0.050330722,0.0046222673,0.8609912498,0.8508909454,0.7752707231,2,1,2,2,2,2,2,2,1,2,2,2,3,13,11,11,3,3,11,14,13,13,14,14,2479,0.0335570378,1,0.8119763978,0.4328221928,0,0.9363349308,-0.247292769
431098676,0.4,0.6,0.1,2,2,2,3,3,3,0.105201837,0.1227897301,0.0235450606,0.8206582074,0.8860601353,0.8217943111,2,2,1,2,2,2,1,1,2,2,2,2,10,14,10,10,6,10,6,2,14,2,14,14,2480,0.4471353993,0,0.1758448478,0.4439239015,0,0.1032697079,0.2179431115
1134116927,0.4,0.6,0.1,3,3,3,3,3,3,0.9167469146,0.8016951508,0.6664369507,0.6759068364,0.7814592562,0.7771885051,2,2,2,2,2,2,2,2,2,2,2,2,15,12,15,15,15,15,9,4,12,12,12,12,2481,0.1244609599,1,0.8015456846,0.4507976731,0,0.3047351294,-0.228114949
235149987,0.4,0.6,0.1,1,2,1,2,2,2,-0.642803473,0.1132231178,-0.514336497,0.0531754574,-0.050118044,0.0999960182,1,1,1,1,1,1,1,2,1,2,2,2,6,15,9,6,9,9,9,15,15,15,15,15,2482,0.0647027395,1,0.0238302997,0.6189446443,0,0.669325854,0.9999601821
965670018,0.4,0.6,0.1,3,2,3,3,2,3,0.861855634,-0.067182669,0.7964087903,0.6960899943,0.0909789501,0.7364789511,2,1,2,2,2,2,2,2,2,2,1,2,6,10,2,6,2,6,2,12,12,12,12,12,2483,0.3430263495,0,0.3636254251,0.5256121268,0,0.626946186,-0.635210489
776732059,0.4,0.6,0.1,1,2,1,2,1,2,-0.594041701,0.0535067882,-0.47778855,-0.117632545,-0.380835615,-0.126282111,1,2,1,1,1,1,1,1,1,2,1,2,13,3,13,13,13,13,9,2,2,3,2,2,2484,0.6642399648,0,0.3999860386,0.0892241085,1,0.1941450914,-1.26282111
877630007,0.4,0.6,0.1,2,2,2,3,2,1,-0.037005934,0.0384836264,0.0492319413,1.0718258901,-0.110809802,-0.714482644,2,1,1,2,2,1,1,2,2,2,1,1,8,8,8,8,8,8,14,11,11,11,11,11,2485,0.1216800991,1,0.5240660214,0.2439704217,1,0.3229425309,-1.144826438
1506882278,0.4,0.6,0.1,1,1,1,1,1,1,-0.599259062,-0.653897614,-0.536873073,-0.604289719,-0.500015001,-0.634704328,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,15,9,9,15,3,3,3,3,9,2486,0.918201941,0,0.0948298686,0.0292576309,1,0.7912907502,-0.347043284
1600845323,0.4,0.6,0.1,2,1,1,2,2,1,0.0119967229,-0.571063631,-0.530399519,-0.070777714,-0.085212023,-0.604599123,1,1,1,2,2,1,2,1,1,1,1,1,3,10,10,10,10,3,10,14,14,10,10,10,2487,0.5977020229,0,0.4959947665,0.8459544759,0,0.1462926041,-0.045991234
923020705,0.4,0.6,0.1,2,3,2,2,3,2,0.1238092569,0.8433982665,0.0786982552,-0.024462475,0.7998068244,-0.178707136,2,2,1,1,2,1,1,2,2,2,2,2,7,15,7,4,7,4,4,12,12,12,12,15,2488,0.6273520578,0,0.7305857519,0.6845028017,0,0.1940690247,-1.787071363
339266283,0.4,0.6,0.1,1,2,1,2,1,1,-0.649894151,0.089721105,-0.642051394,-0.017217336,-0.537469379,-0.566784473,1,1,1,1,1,1,1,2,1,2,1,1,14,3,14,14,14,8,8,6,3,6,6,6,2489,0.5186714211,0,0.9056945396,0.0484480565,1,0.3765494769,0.332155273
635056736,0.4,0.6,0.1,2,2,2,2,2,1,-0.00557501,-0.218788568,-0.120724134,-0.042015189,-0.252094315,-0.663102494,1,2,2,2,2,1,2,1,1,1,1,1,3,3,4,3,3,4,4,9,9,3,3,9,2490,0.10914623,1,0.3901780925,0.7187533741,0,0.749260208,-0.631024938
1401136282,0.4,0.6,0.1,2,1,2,2,1,1,0.0150411858,-0.777664456,-0.028563404,0.0427025974,-0.655331863,-0.662166032,2,1,2,2,1,1,1,1,1,1,1,1,12,12,12,12,12,1,1,15,12,12,15,12,2491,0.8613156839,0,0.8567167073,0.5306505531,0,0.1647416997,-0.621660321
1775427653,0.4,0.6,0.1,1,3,2,2,2,2,-0.479157192,0.7769491112,0.0943676932,-0.016053551,-0.030461539,0.0517007557,1,2,1,1,1,1,1,2,2,2,2,2,11,12,11,11,11,9,9,10,10,10,12,12,2492,0.9974045074,0,0.697502259,0.8586555658,0,0.0788539192,0.5170075565
1010712886,0.4,0.6,0.1,2,1,1,1,1,1,0.0282082225,-0.652525487,-0.641315846,-0.487235173,-0.511153251,-0.656611192,1,1,1,1,1,1,2,1,1,1,1,1,6,2,6,3,3,6,3,8,2,8,2,2,2493,0.8380504464,0,0.2876734968,0.654396131,0,0.3341842565,-0.566111923
1707985852,0.4,0.6,0.1,2,2,1,2,3,3,-0.174038805,-0.169936862,-0.789469064,0.1547059734,0.7567405027,0.8119147625,2,1,1,1,2,2,1,2,1,2,2,2,5,15,8,5,5,8,8,8,8,8,8,15,2494,0.2633275912,1,0.305203146,0.0840101284,1,0.9524892256,0.1191476254
893512952,0.4,0.6,0.1,1,2,2,1,1,1,-0.415244222,0.0582326839,-0.06411115,-0.801604645,-0.672105276,-0.676098297,1,2,1,1,1,1,1,1,2,1,1,1,2,5,2,2,5,5,5,6,5,6,5,6,2495,0.4588689634,0,0.8688086275,0.7586968875,0,0.8318860195,-0.760982966
1766599390,0.4,0.6,0.1,2,3,2,2,3,3,0.0353801275,0.8770618726,0.039195578,-0.087073444,0.6827591831,0.8760462796,2,2,1,1,2,2,1,2,2,2,2,2,1,6,6,6,1,1,6,1,1,1,1,6,2496,0.5142917109,0,0.0898430753,0.3261665587,0,0.4403261796,0.7604627958
29366527,0.4,0.6,0.1,1,1,1,1,1,1,-0.580595742,-0.602207653,-0.498274686,-0.632037764,-0.412762172,-0.446088544,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,11,11,4,11,7,5,5,7,7,2497,0.4281163781,0,0.0929867886,0.1373029785,1,0.1761630919,1.5391145592
1592683360,0.4,0.6,0.1,1,1,1,1,1,1,-0.616216707,-0.584668898,-0.517926815,-0.674849079,-0.644731737,-0.608926254,1,1,1,1,1,1,1,1,1,1,1,1,5,10,5,5,5,5,5,7,7,7,7,7,2498,0.4147205271,0,0.2258017767,0.1512538791,1,0.0280732233,-0.089262536
1192598713,0.4,0.6,0.1,1,2,2,1,2,1,-0.529533265,-0.024300456,0.001136287,-0.600966107,-0.028268456,-0.749772919,1,2,1,1,1,1,1,1,2,1,2,1,4,15,2,4,4,4,2,2,2,2,15,2,2499,0.5247828777,0,0.4675696061,0.7850983347,0,0.7252155369,-1.497729195
5694178,0.4,0.6,0.1,3,1,2,2,2,2,0.9000099247,-0.626814515,0.0571230567,-0.014202726,0.0634413793,0.2025550288,2,1,2,2,2,2,2,1,1,1,1,1,14,9,10,14,14,14,10,12,9,9,9,12,2500,0.9417095137,0,0.2197967545,0.7441127648,0,0.5888044576,2.0255502876
1702196923,0.4,0.6,0.1,3,1,2,2,2,2,0.8139368848,-0.529434975,0.1709678256,0.0024698589,0.0047546234,0.0105456412,2,1,2,2,2,2,2,1,1,1,1,1,12,1,12,12,12,1,1,12,12,12,1,12,2501,0.3704583283,0,0.6720996837,0.9603111567,0,0.9468098809,0.1054564121
991095788,0.4,0.6,0.1,2,2,3,2,2,1,-0.031735693,-0.022989646,0.8688205929,0.00108076,0.0864749793,-0.655718939,1,2,2,1,1,1,2,1,2,2,2,1,9,3,9,15,15,15,15,5,3,5,3,5,2502,0.1022480499,1,0.0056903074,0.3791397146,0,0.8312395387,-0.557189392
195690959,0.4,0.6,0.1,2,1,2,1,1,2,-0.008775477,-0.632722029,0.005724083,-0.478472364,-0.595723089,0.1344749468,2,1,2,1,1,2,1,1,1,1,1,1,11,10,11,11,11,13,13,14,14,14,14,14,2503,0.1632328397,1,0.2208946888,0.751388972,0,0.8822117913,1.3447494676
1791550237,0.4,0.6,0.1,2,1,2,1,1,1,0.1230678129,-0.604951079,0.0943612466,-0.593621938,-0.587706479,-0.45337361,2,1,2,1,1,1,1,1,1,1,1,1,14,12,11,11,11,14,11,5,5,5,5,12,2504,0.1566002225,1,0.5102758741,0.2456014176,1,0.5673594291,1.4662639039
1669154854,0.4,0.6,0.1,2,1,2,1,1,2,-0.033709424,-0.476971401,0.0504175145,-0.590819361,-0.533873144,0.0317185068,2,1,2,1,1,2,1,1,1,1,1,1,5,7,5,10,5,10,10,5,5,5,7,5,2505,0.2699943577,1,0.2458798626,0.0457599573,1,0.3828286502,0.3171850679
1427717976,0.4,0.6,0.1,1,2,2,1,1,1,-0.562425001,0.0416327507,-0.01557475,-0.647071999,-0.559706253,-0.681876024,1,1,1,1,1,1,1,2,2,1,1,1,4,9,4,4,4,1,1,11,11,9,11,9,2506,0.1829101495,1,0.2300577006,0.5521321113,0,0.0371619011,-0.818760243
1240378352,0.4,0.6,0.1,3,1,2,2,2,2,0.9924816713,-0.729474918,-0.00094992,-0.140721668,-0.05045312,-0.157506015,2,1,2,2,2,2,2,1,1,1,1,1,1,5,15,15,15,1,15,5,5,5,5,5,2507,0.1041693334,1,0.6965834488,0.6632625366,0,0.9313412369,-1.575060154
649963856,0.4,0.6,0.1,1,3,2,2,2,2,-0.61656399,0.9288118638,-0.071468484,-0.031983283,-0.093776583,-0.057606376,1,2,1,1,1,1,1,2,2,2,2,2,14,3,4,4,14,4,4,9,3,9,9,9,2508,0.3354606737,0,0.9729021652,0.0977903973,1,0.1549020243,-0.57606376
621436683,0.4,0.6,0.1,1,1,1,1,1,1,-0.568719849,-0.543372811,-0.622822244,-0.65039406,-0.546918995,-0.605563913,1,1,1,1,1,1,1,1,1,1,1,1,11,5,12,11,12,12,12,9,9,9,9,5,2509,0.0382108838,1,0.4626072568,0.3221849326,0,0.2412016402,-0.055639131
1573425153,0.4,0.6,0.1,3,2,2,3,3,3,0.9701741307,0.025654934,-0.019510479,0.8598937077,0.6750050682,0.7872700018,2,1,2,2,2,2,2,2,1,2,2,2,9,8,12,9,9,12,12,1,8,1,1,8,2510,0.8122430932,0,0.9356609704,0.0259174993,1,0.8433905304,-0.127299982
978545312,0.4,0.6,0.1,3,1,2,2,2,2,0.6890229659,-0.727987734,0.0321828786,-0.166592267,0.1348107368,-0.124316159,2,1,2,2,2,2,2,1,1,1,1,1,15,5,5,5,15,5,5,10,10,10,10,5,2511,0.8332840921,0,0.8305479264,0.6304449256,0,0.4787232994,-1.243161588
1914822790,0.4,0.6,0.1,2,2,2,1,1,3,-0.149935802,0.1162670515,0.1758612633,-0.53132704,-0.488567245,0.9112846596,1,1,2,1,1,2,2,2,1,1,1,2,6,14,6,6,6,6,6,1,14,14,14,1,2512,0.8863190589,0,0.783054328,0.8888960671,0,0.9963429817,1.1128465964
1833522467,0.4,0.6,0.1,2,1,1,1,1,1,0.0864460524,-0.774672804,-0.566097175,-0.607691769,-0.661007703,-0.521917949,2,1,1,1,1,1,1,1,1,1,1,1,5,3,5,5,13,5,13,1,3,3,3,3,2513,0.2665806805,1,0.679627084,0.1676453213,1,0.9625599515,0.7808205121
954583732,0.4,0.6,0.1,1,1,1,1,1,1,-0.788465127,-0.540757334,-0.335025423,-0.644694005,-0.608155924,-0.710224508,1,1,1,1,1,1,1,1,1,1,1,1,2,12,2,4,4,4,4,14,12,12,12,12,2514,0.1854975546,1,0.1026427718,0.1926631169,1,0.8097598221,-1.102245078
1893198693,0.4,0.6,0.1,1,1,1,1,1,1,-0.477707499,-0.665622787,-0.591094895,-0.703986046,-0.513470215,-0.595855972,1,1,1,1,1,1,1,1,1,1,1,1,4,6,15,4,15,4,15,4,6,4,4,4,2515,0.0997238961,1,0.7839267383,0.8589443154,0,0.5939620401,0.0414402781
417105098,0.4,0.6,0.1,1,3,2,2,2,2,-0.61401934,0.7760329242,-0.072651741,0.0524194813,0.0111631001,0.0748944398,1,2,1,1,1,1,1,2,2,2,2,2,11,6,6,11,11,11,6,8,6,6,6,6,2516,0.2441175916,1,0.8183219483,0.0830602236,1,0.8814963274,0.7489443975
